Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||1|01/06/2016|Vente en l'état futur d'achèvement|243000,00|280||RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|186||127||||||||||1|3|Dépendance||0|0|||
|||||||1|01/06/2016|Vente en l'état futur d'achèvement|243000,00|280|D|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|186||55||||||||||1|2|Appartement||69|2|||
|||||||1|31/05/2016|Vente|257000,00|39||AV|4740|JEAN JANVIER|35000|RENNES|35|238||BR|286||249||||||||||1|3|Dépendance||0|0|||
|||||||1|31/05/2016|Vente|257000,00|39||AV|4740|JEAN JANVIER|35000|RENNES|35|238||BR|286||201||228|96,17|||||||2|2|Appartement||85|4|||
|||||||1|19/05/2016|Vente|181716,36|7||RUE|0279|RENE CASSIN|35760|SAINT-GREGOIRE|35|278||BE|726||||||||||||0|1|Maison||97|5|S||204
|||||||1|26/05/2016|Vente|125000,00|6||SQ|5569|LEON BOURGEOIS|35000|RENNES|35|238||CE|184||369||||||||||1|3|Dépendance||0|0|||
|||||||1|26/05/2016|Vente|125000,00|10||SQ|5569|LEON BOURGEOIS|35000|RENNES|35|238||CE|425||10||21|89,97|||||||2|2|Appartement||89|5|||
|||||||1|26/05/2016|Vente|125000,00|10||SQ|5569|LEON BOURGEOIS|35000|RENNES|35|238||CE|425||416||||||||||1|3|Dépendance||0|0|||
|||||||1|23/05/2016|Vente|9170,10||||B283|LA GARDE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|180||||||||||||0||||||P||2051
|||||||1|23/05/2016|Vente|9170,10||||B324|LES GREES|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|181||||||||||||0||||||T||3826
|||||||1|23/05/2016|Vente|9170,10||||B319|LES GRANDS CLOS BILLETS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|211||||||||||||0||||||T||10490
|||||||1|23/05/2016|Vente|9170,10||||B031|LA BIGARDE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|212||||||||||||0||||||T||4466
|||||||1|23/05/2016|Vente|9170,10||||B147|LA CHAPELOUASE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|213||||||||||||0||||||T||7612
|||||||1|23/05/2016|Vente|9170,10||||B283|LA GARDE|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AK|329||||||||||||0||||||T||2122
|||||||1|31/05/2016|Vente|236300,00|10|||0023|COURTIL DU BEZIER|35520|LA CHAPELLE DES FOUGERETZ|35|59||AC|105||||||||||||0|1|Maison||107|6|S||246
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|77376,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||93||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|77376,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||132||||||||||1||||||||
|||||||1|24/05/2016|Vente en l'état futur d'achèvement|189000,00|34||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||HN|178||53||||||||||1||||||||
|||||||1|24/05/2016|Vente en l'état futur d'achèvement|189000,00|34||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||HN|178||129||||||||||1||||||||
|||||||1|24/05/2016|Vente en l'état futur d'achèvement|189000,00|34||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||HN|178||10||||||||||1||||||||
|||||||1|24/05/2016|Vente en l'état futur d'achèvement|85800,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||5||||||||||1||||||||
|||||||1|24/05/2016|Vente en l'état futur d'achèvement|85800,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||71||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|199200,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||31||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|199200,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||91||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|199200,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||92||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|199200,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||32||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|158500,00|2||RUE|5200|KERVILER|35000|RENNES|35|238||AI|582||34|41,97|||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|158500,00|2||RUE|5200|KERVILER|35000|RENNES|35|238||AI|582||77||||||||||1||||||||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|149000,00|1||BD|9610|VILLEBOIS MAREUIL|35000|RENNES|35|238||BO|1023||71||||||||||1|2|Appartement||38|1|||
|||||||1|25/05/2016|Vente en l'état futur d'achèvement|238000,00|16||RUE|7690|DE PLAISANCE|35000|RENNES|35|238||AR|478||11||||||||||1|2|Appartement||70|3|||
|||||||1|25/05/2016|Vente en l'état futur d'achèvement|238000,00|16||RUE|7690|DE PLAISANCE|35000|RENNES|35|238||AR|478||73||||||||||1|3|Dépendance||0|0|||
|||||||1|17/05/2016|Vente|123000,00|42||RUE|9440|VASSELOT|35000|RENNES|35|238||BS|310||18|49,90|52||||||||2|2|Appartement||50|2|||
|||||||1|27/05/2016|Vente|147500,00|42||RUE|4715|JEAN FRANCOIS MILLET|35000|RENNES|35|238||CN|493||7|60,46|||||||||1|2|Appartement||61|3|||
|||||||1|27/05/2016|Vente|147500,00|46||RUE|4715|JEAN FRANCOIS MILLET|35000|RENNES|35|238||CN|493||45||||||||||1|3|Dépendance||0|0|||
|||||||1|01/06/2016|Vente en l'état futur d'achèvement|223000,00|280|D|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|186||58||||||||||1|2|Appartement||65|3|||
|||||||1|01/06/2016|Vente en l'état futur d'achèvement|223000,00|280||RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|186||121||||||||||1|3|Dépendance||0|0|||
|||||||1|03/06/2016|Vente|118000,00|1|B|RUE|6060|DE LA MABILAIS|35000|RENNES|35|238||DL|488||111|66,06|121||||||||2|2|Appartement||64|4|||
|||||||1|27/05/2016|Vente|9500,00|9002||RUE|3210|FRANCISCO FERRER|35200|RENNES|35|238||CS|280||3||||||||||1|3|Dépendance||0|0|||
|||||||1|24/05/2016|Vente|88300,00|7||SQ|2772|EDOUARD HERRIOT|35200|RENNES|35|238||CT|239||247||267|65,24|||||||2|2|Appartement||66|4|||
|||||||1|03/06/2016|Vente|92000,00|5||BD|4245|DES HAUTES OURMES|35200|RENNES|35|238||KW|90||433||||||||||1|3|Dépendance||0|0|||
|||||||1|03/06/2016|Vente|92000,00|8||SQ|4229|DES HAUTES OURMES|35200|RENNES|35|238||KW|90||109||123|47,01|||||||2|2|Appartement||50|2|||
|||||||1|25/05/2016|Vente|185500,00|9002||AV|0010|D ARMORIQUE|35830|BETTON|35|24||AD|180||45||||||||||1|3|Dépendance||0|0|||
|||||||1|25/05/2016|Vente|185500,00|65||AV|0010|D ARMORIQUE|35830|BETTON|35|24||AD|180||27|69,89|||||||||1|2|Appartement||70|4|||
|||||||1|18/05/2016|Vente|100000,00|8||ALL|0163|FRANCOISE DOLTO|35135|CHANTEPIE|35|55||AH|251||7||||||||||1|2|Appartement||46|2|||
|||||||1|18/05/2016|Vente|100000,00|8||ALL|0163|FRANCOISE DOLTO|35135|CHANTEPIE|35|55||AH|251||18||||||||||1|3|Dépendance||0|0|||
|||||||1|27/05/2016|Vente|154939,00|3||RUE|8310|DE RIAVAL|35000|RENNES|35|238||BX|194||1|66,70|19||||||||2|2|Appartement||67|4|||
|||||||1|18/05/2016|Vente|922,50||||B044|CHAMP DE LAUNAY|35760|MONTGERMONT|35|189||AK|359||||||||||||0||||||T||615
|||||||1|19/05/2016|Vente|147000,00|1||RUE|0248|DE SEIN|35830|BETTON|35|24||AD|347||||||||||||0||||||AB||525
|||||||1|07/06/2016|Vente|105556,00|3||RUE|0077|DES ENTREPRENEURS|35850|GEVEZE|35|120||AH|101||||||||||||0||||||T||2399
|||||||2|20/05/2016|Vente|325000,00|6108||RUE|0244|JEAN MARIE DAVID|35740|PACE|35|210||AV|180||||||||||||0|4|Local industriel. commercial ou assimilé||582|0|S||915
|||||||2|20/05/2016|Vente|325000,00|6108||RUE|0244|JEAN MARIE DAVID|35740|PACE|35|210||AV|180||||||||||||0|4|Local industriel. commercial ou assimilé||340|0|S||915
|||||||1|27/05/2016|Vente|26300000,00|5||RUE|0835|LOUIS-JACQUES DAGUERRE|35136|ST JACQUES DE LA LANDE|35|281||AW|165|6.0|||||||||||0||||||||
|||||||1|27/05/2016|Vente|26300000,00|2||RUE|0836|NICEPHORE NIEPCE|35136|ST JACQUES DE LA LANDE|35|281||AW|165|8.0|||||||||||0||||||||
|||||||1|09/06/2016|Vente|6800,00||||C346|LE PRE DU RUISSEAU|35740|PACE|35|210||B|1736||||||||||||0||||||P||2800
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|148000,00|17||AV|1660|CHARDONNET|35000|RENNES|35|238||CK|323||11||||||||||1|2|Appartement||38|2|||
|||||||1|27/05/2016|Vente en l'état futur d'achèvement|148000,00|17||AV|1660|CHARDONNET|35000|RENNES|35|238||CK|323||101||||||||||1||||||||
|||||||1|24/05/2016|Vente|15599956,00||||B305|CHAMP PIROT|35510|CESSON-SEVIGNE|35|51||BB|6||||||||||||0||||||S||1180
|||||||1|24/05/2016|Vente|15599956,00|||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|60||||||||||||0||||||S||3702
|||||||1|24/05/2016|Vente|15599956,00|||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|109||||||||||||0||||||S||1426
|||||||1|24/05/2016|Vente|15599956,00||||B428|LE CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|111||||||||||||0||||||S||215
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|113||||||||||||0|4|Local industriel. commercial ou assimilé||2931|0|S||3399
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|116||||||||||||0||||||S||3062
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|139||||||||||||0|4|Local industriel. commercial ou assimilé||5192|0|S||14756
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|139||||||||||||0|4|Local industriel. commercial ou assimilé||2133|0|S||14756
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|139||||||||||||0|4|Local industriel. commercial ou assimilé||3564|0|S||14756
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|139||||||||||||0|4|Local industriel. commercial ou assimilé||5601|0|S||14756
|||||||1|24/05/2016|Vente|15599956,00|9||RUE|0167|DU CHENE GERMAIN|35510|CESSON-SEVIGNE|35|51||BB|140||||||||||||0||||||S||233
|||||||1|18/05/2016|Vente|10000,00|1||AV|0480|ARISTIDE BRIAND|35000|RENNES|35|238||BP|348||232|9,26|||||||||1|2|Appartement||8|1|||
|||||||1|27/05/2016|Vente|102542,06|280|B|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|183||41|46,29|||||||||1|3|Dépendance||0|0|||
|||||||1|27/05/2016|Vente|102542,06|280|B|RUE|3160|DE FOUGERES|35700|RENNES|35|238||IW|183||9||||||||||1|2|Appartement||46|2|||
|||||||1|03/06/2016|Vente en l'état futur d'achèvement|144500,00|29||RUE|8701|DE ST LAURENT|35700|RENNES|35|238||IL|285||48||||||||||1|2|Appartement||41|2|||
|||||||1|03/06/2016|Vente en l'état futur d'achèvement|144500,00|29||RUE|8701|DE ST LAURENT|35700|RENNES|35|238||IL|285||111||||||||||1|3|Dépendance||0|0|||
|||||||1|06/06/2016|Vente en l'état futur d'achèvement|196500,00|1||RUE|3744|GEORGES MAILLOLS|35000|RENNES|35|238||HO|171||96|80,11|97||||||||2|2|Appartement||80|4|||
|||||||1|06/06/2016|Vente en l'état futur d'achèvement|196500,00|17||AV|1011|DU BOIS LABBE|35000|RENNES|35|238||HO|171||189||||||||||1|3|Dépendance||0|0|||
|||||||1|08/06/2016|Vente|9000,00|247||RUE|3160|DE FOUGERES|35700|RENNES|35|238||AX|101||4||||||||||1|3|Dépendance||0|0|||
|||||||1|03/06/2016|Vente en l'état futur d'achèvement|169000,00|29||RUE|8701|DE ST LAURENT|35700|RENNES|35|238||IL|285||148||||||||||1|3|Dépendance||0|0|||
|||||||1|03/06/2016|Vente en l'état futur d'achèvement|169000,00|29||RUE|8701|DE ST LAURENT|35700|RENNES|35|238||IL|285||34||||||||||1|2|Appartement||43|2|||
|||||||1|26/05/2016|Vente|127250,00|5953||AV|0120|DE BRETAGNE|35135|CHANTEPIE|35|55||AE|68||66||||||||||1|3|Dépendance||0|0|||
|||||||1|26/05/2016|Vente|127250,00|24||AV|0120|DE BRETAGNE|35135|CHANTEPIE|35|55||AE|68||19|47,40|||||||||1|2|Appartement||47|2|||
|||||||1|28/05/2016|Vente en l'état futur d'achèvement|87000,00|2||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||19||||||||||1|2|Appartement||27|1|||
|||||||1|01/06/2016|Vente|262000,00|50||RUE|0076|DU BOIS FRIN|35510|CESSON-SEVIGNE|35|51||AL|92||||||||||||0|1|Maison||90|5|S||334
|||||||1|06/06/2016|Vente|177000,00|10||ALL|0027|JACQUES PREVERT|35850|GEVEZE|35|120||AK|101||||||||||||0|1|Maison||78|5|S||468
|||||||1|02/06/2016|Vente|143000,00|13||RUE|2790|EDOUARD LE DEUFF|35200|RENNES|35|238||CP|311||1|68,12|||||||||1|1|Maison||65|1|||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|77376,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||137||||||||||1||||||||
|||||||1|23/05/2016|Vente|83100,00|19||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||69|42,21|||||||||1|2|Appartement||42|2|||
|||||||1|23/05/2016|Vente|83100,00|19||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||364||||||||||1|3|Dépendance||0|0|||
|||||||1|30/05/2016|Vente|103000,00|9||BD|5965|LOUIS VOLCLAIR|35200|RENNES|35|238||CV|323||44||||||||||1|3|Dépendance||0|0|||
|||||||1|30/05/2016|Vente|103000,00|9||BD|5965|LOUIS VOLCLAIR|35200|RENNES|35|238||CV|323||18|66,00|30||||||||2|2|Appartement||66|4|||
|||||||1|31/05/2016|Vente|350000,00|9||ALL|1873|DE CHEVRE|35700|RENNES|35|238||IM|111||||||||||||0|1|Maison||106|5|S||455
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|159500,00|2||RUE|5200|KERVILER|35000|RENNES|35|238||AI|582||25||||||||||1||||||||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|159500,00|2||RUE|5200|KERVILER|35000|RENNES|35|238||AI|582||64||||||||||1||||||||
|||||||1|31/05/2016|Vente|51000,00|33||RUE|5440|LE CHAPELIER|35000|RENNES|35|238||BX|581||21||28|16,00|||||||2|2|Appartement||17|1|||
|||||||1|20/05/2016|Vente|358000,00||||C048|LES PETITES BOURDAISES|35850|GEVEZE|35|120||AL|148||||||||||||0||||||T||1917
|||||||1|20/05/2016|Vente|358000,00||||B060|LES BOURDAISES|35850|GEVEZE|35|120||AL|179||||||||||||0||||||T||26
|||||||1|20/05/2016|Vente|358000,00||||B060|LES BOURDAISES|35850|GEVEZE|35|120||AL|180||||||||||||0||||||T||17524
|||||||1|20/05/2016|Vente|358000,00||||B060|LES BOURDAISES|35850|GEVEZE|35|120||AL|180||||||||||||0||||||T||17523
|||||||1|20/05/2016|Vente|358000,00||||B682|L EPINE|35850|GEVEZE|35|120||AL|217||||||||||||0||||||T||12310
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|279||||||||||||0||||||AB||299
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|280||||||||||||0||||||AB||218
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|281||||||||||||0||||||AB||209
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|282||||||||||||0||||||AB||204
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|283||||||||||||0||||||AB||258
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|284||||||||||||0||||||AG||10
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|285||||||||||||0||||||AG||30
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|286||||||||||||0||||||AG||11
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|287||||||||||||0||||||AG||5
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|288||||||||||||0||||||AG||5
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|289||||||||||||0||||||AG||5
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|290||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|291||||||||||||0||||||AG||1
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|292||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|293||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|294||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|295||||||||||||0||||||AG||164
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|296||||||||||||0||||||AG||13
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|297||||||||||||0||||||AG||155
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|298||||||||||||0||||||AB||350
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|299||||||||||||0||||||AB||350
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|300||||||||||||0||||||AB||350
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|301||||||||||||0||||||AB||322
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|302||||||||||||0||||||AB||216
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|303||||||||||||0||||||AB||216
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|304||||||||||||0||||||AB||288
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|305||||||||||||0||||||AB||141
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|306||||||||||||0||||||AB||235
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|307||||||||||||0||||||AG||28
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|308||||||||||||0||||||AG||1
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|309||||||||||||0||||||AB||333
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|312||||||||||||0||||||AB||320
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|313||||||||||||0||||||AB||240
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|314||||||||||||0||||||AB||8
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|315||||||||||||0||||||AG||15
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|316||||||||||||0||||||AB||1
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|317||||||||||||0||||||AG||8
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|318||||||||||||0||||||AG||6
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|319||||||||||||0||||||AG||3
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|320||||||||||||0||||||AG||3
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|321||||||||||||0||||||AG||3
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|322||||||||||||0||||||AG||6
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|323||||||||||||0||||||AG||3
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|324||||||||||||0||||||AG||3
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|325||||||||||||0||||||AG||6
|||||||1|20/05/2016|Vente|358000,00||||B378|LE CLOS DE LA MAISON|35850|GEVEZE|35|120||AL|326||||||||||||0||||||S||1961
|||||||1|20/05/2016|Vente|358000,00||||C254|LA PREE DU PLACIS|35850|GEVEZE|35|120||AL|421||||||||||||0||||||P||8106
|||||||1|09/06/2016|Vente|109000,00|12||RUE|0530|DES ARTS|35000|RENNES|35|238||AK|496||4|46,20|||||||||1|2|Appartement||46|2|||
|||||||1|09/06/2016|Vente|109000,00|12|B|RUE|0530|DES ARTS|35000|RENNES|35|238||AK|496||76||||||||||1|3|Dépendance||0|0|||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|73920,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||163||||||||||1||||||||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|73920,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||39||||||||||1||||||||
|||||||1|30/05/2016|Vente|75000,00|10||SQ|1023|DU BOIS PERRIN|35700|RENNES|35|238||BL|289||150|29,10|53||||||||2|2|Appartement||28|1|||
|||||||1|30/05/2016|Vente|75000,00|10||SQ|1023|DU BOIS PERRIN|35700|RENNES|35|238||BL|289||611||||||||||1|3|Dépendance||0|0|||
|||||||1|31/05/2016|Vente|127000,00|13||RUE|5725|DU LIMOUSIN|35000|RENNES|35|238||EX|37||44||59|70,18|||||||2|2|Appartement||68|4|||
|||||||1|23/05/2016|Vente|90882,00|||RUE|0029|TRISTAN CORBIERE|35690|ACIGNE|35|1||AI|578||24||||||||||1|3|Dépendance||0|0|||
|||||||1|23/05/2016|Vente|90882,00|||RUE|0029|TRISTAN CORBIERE|35690|ACIGNE|35|1||AI|578||4|47,30|||||||||1|2|Appartement||47|2|||
|||||||1|03/06/2016|Vente|58000,00|5||RUE|4090|GUTENBERG|35000|RENNES|35|238||BN|35||35|16,19|||||||||1|2|Appartement||16|1|||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|84600,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||14||||||||||1||||||||
|||||||1|30/05/2016|Vente en l'état futur d'achèvement|84600,00|||RUE|8730|DE SAINT MALO|35000|RENNES|35|238||AP|84||121||||||||||1||||||||
|||||||1|30/05/2016|Vente|107000,00|2|B|ALL|2401|DESCARTES|35000|RENNES|35|238||BS|35||21||31||||||||2|2|Appartement||30|1|||
|||||||1|31/05/2016|Vente|329187,00|16||RUE|0075|DES COUDRIERS|35690|ACIGNE|35|1||AH|89||||||||||||0|1|Maison||121|5|S||461
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|182||||||||||||0||||||AG||101
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|183||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|184||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|185||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|186||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|187||||||||||||0||||||AG||84
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|188||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|189||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|190||||||||||||0||||||AG||4
|||||||1|20/05/2016|Vente|308000,00||||B275|LE CHP DE LA CRX DU VIVIER|35850|GEVEZE|35|120||AL|191||||||||||||0||||||AG||4
