Code service CH|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
|||||||1|03/01/2018|Vente|97500,00|13||SQ|6035|DU LUXEMBOURG|35200|RENNES|35|238||LX|31||16||56|67,40|||||||2|2|Appartement||67|3|||
|||||||1|03/01/2018|Vente|97500,00|1||AV|4565|D IRLANDE|35200|RENNES|35|238||LX|35||99||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente|162000,00|62||RUE|7060|PAPU|35000|RENNES|35|238||AM|180||34||4|47,06|||||||2|2|Appartement||47|2|||
|||||||1|08/01/2018|Vente|162000,00|62||RUE|7060|PAPU|35000|RENNES|35|238||AM|180||432||||||||||1|3|Dépendance||0|0|||
|||||||1|05/01/2018|Vente|386400,00|31||RUE|1070|DE LA BOULAIS|35000|RENNES|35|238||BW|1057||||||||||||0|1|Maison||88|5|S||352
|||||||1|09/01/2018|Vente|70000,00|36||RUE|8710|SAINT LOUIS|35000|RENNES|35|238||AC|254||64||||||||||1|3|Dépendance||0|0|||
|||||||1|09/01/2018|Vente|70000,00|36||RUE|8710|SAINT LOUIS|35000|RENNES|35|238||AC|254||48||51||||||||2|2|Appartement||45|2|||
|||||||1|08/01/2018|Vente|186000,00|54||RUE|5802|DE LORIENT|35000|RENNES|35|238||AI|435||17||||||||||1|2|Appartement||67|3|||
|||||||1|08/01/2018|Vente|186000,00|54||RUE|5802|DE LORIENT|35000|RENNES|35|238||AI|435||23||||||||||1|3|Dépendance||0|0|||
|||||||1|02/01/2018|Vente en l'état futur d'achèvement|205500,00|||RUE|0200|DES VIOLETTES|35132|VEZIN-LE-COQUET|35|353||AD|544||14||||||||||1||||||||
|||||||1|02/01/2018|Vente en l'état futur d'achèvement|205500,00|||RUE|0200|DES VIOLETTES|35132|VEZIN-LE-COQUET|35|353||AD|544||56||||||||||1||||||||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|176000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||74||||||||||1||||||||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|176000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||110|84,99|||||||||1||||||||
|||||||1|04/01/2018|Vente en l'état futur d'achèvement|204000,00|||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|432||3||||||||||1||||||||
|||||||1|08/01/2018|Vente|146820,00|31||RUE|2710|DURAFOUR|35000|RENNES|35|238||BN|173||12|63,73|6||||||||2|2|Appartement||60|4|||
|||||||1|08/01/2018|Vente|146820,00|88||RUE|7090|DE PARIS|35000|RENNES|35|238||BN|562||||||||||||0||||||AG|IMM|139
|||||||1|08/01/2018|Vente|146820,00|||RUE|8270|RENE MARCILLE|35000|RENNES|35|238||BN|563||||||||||||0||||||AG|IMM|722
|||||||1|08/01/2018|Vente|146820,00|50||RUE|8270|RENE MARCILLE|35000|RENNES|35|238||BN|564||||||||||||0||||||S||1568
|||||||1|08/01/2018|Vente|146820,00|50||RUE|8270|RENE MARCILLE|35000|RENNES|35|238||BN|564||||||||||||0||||||AG|IMM|1322
|||||||1|08/01/2018|Vente|146820,00|||RUE|8270|RENE MARCILLE|35000|RENNES|35|238||BN|566||||||||||||0||||||S||1258
|||||||1|08/01/2018|Vente|146820,00|||RUE|8270|RENE MARCILLE|35000|RENNES|35|238||BN|566||||||||||||0||||||AG|IMM|2478
|||||||1|08/01/2018|Vente|146820,00|||RUE|2780|EDOUARD JORDAN|35000|RENNES|35|238||BN|573||||||||||||0||||||AG|IMM|444
|||||||1|08/01/2018|Vente|146820,00|||RUE|2780|EDOUARD JORDAN|35000|RENNES|35|238||BN|574||||||||||||0||||||S||204
|||||||1|08/01/2018|Vente|146820,00|||RUE|2780|EDOUARD JORDAN|35000|RENNES|35|238||BN|575||||||||||||0||||||AG|IMM|2904
|||||||1|04/01/2018|Vente|168000,00|1||ALL|1394|DE CANCALE|35700|RENNES|35|238||IM|66||10|81,44|||||||||1|2|Appartement||78|4|||
|||||||1|04/01/2018|Vente|168000,00|2|A|ALL|1394|DE CANCALE|35700|RENNES|35|238||IM|516||6||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2018|Vente|246860,00|5123|||B591|LA CORNILLERE|35850|GEVEZE|35|120||AH|39||||||||||||0|1|Maison||100|2|S||564
|||||||1|04/01/2018|Vente|246860,00||||B591|LA CORNILLERE|35850|GEVEZE|35|120||AH|40||||||||||||0||||||P||1360
|||||||1|10/01/2018|Vente|125000,00|10||RUE|4290|HENRI BANNETEL|35200|RENNES|35|238||CT|248||21||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente|125000,00|5||RUE|1489|CECILE BRUNSCHVICG|35000|RENNES|35|238||CT|270||15||7|56,27|||||||2|2|Appartement||56|3|||
|||||||1|10/01/2018|Vente|180000,00|9002||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||MO|145||108||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente|180000,00|9002||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||MO|145||174||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente|180000,00|17||RUE|0581|AURELIE NEMOURS|35000|RENNES|35|238||MO|145||256||82||||||||2|2|Appartement||72|3|||
|||||||1|03/01/2018|Vente|168000,00|3|C|RUE|3997|ROGER-HENRI GUERRAND|35000|RENNES|35|238||DO|112||138|64,00|227||||||||2|2|Appartement||64|3|||
|||||||1|03/01/2018|Vente|168000,00|3|C|RUE|3997|ROGER-HENRI GUERRAND|35000|RENNES|35|238||DO|112||271||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|240000,00|6||RUE|2829|EMILE BERNARD|35700|RENNES|35|238||HY|174||29|104,66|73||||||||2|2|Appartement||101|5|||
|||||||1|11/01/2018|Vente|240000,00|2||RUE|2829|EMILE BERNARD|35700|RENNES|35|238||HY|174||34||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2018|Vente|136000,00|1||SQ|4181|DU HAUT BLOSNE|35200|RENNES|35|238||DR|234||464||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2018|Vente|136000,00|22||SQ|4181|DU HAUT BLOSNE|35200|RENNES|35|238||DR|234||272|90,35|280||||||||2|2|Appartement||91|5|||
|||||||1|04/01/2018|Vente|136000,00|1||SQ|4181|DU HAUT BLOSNE|35200|RENNES|35|238||DR|234||397||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente|95000,00|9||ALL|2240|COYSEVOX|35000|RENNES|35|238||AB|859||35|45,91|49||||||||2|2|Appartement||46|2|||
|||||||1|03/01/2018|Vente|110000,00|14||ALL|3446|DU GACET|35200|RENNES|35|238||LR|254||56||69|94,33|||||||2|2|Appartement||97|5|||
|||||||1|04/01/2018|Vente|41000,00||||C048|LES PETITES BOURDAISES|35850|GEVEZE|35|120||AL|446||||||||||||0||||||AB||68
|||||||1|04/01/2018|Vente|41000,00||||B682|L EPINE|35850|GEVEZE|35|120||AL|460||||||||||||0||||||AB||160
|||||||1|03/01/2018|Vente|99000,00|1||RUE|0015|DE RENNES|35850|GEVEZE|35|120||AO|166||8|44,92|||||||||1|2|Appartement||44|2|||
|||||||1|03/01/2018|Vente|99000,00|1||RUE|0015|DE RENNES|35850|GEVEZE|35|120||AO|166||33||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente|66000,00||||B682|L EPINE|35850|GEVEZE|35|120||AL|470||||||||||||0||||||AB||334
|||||||1|04/01/2018|Vente|74550,00|13|B|RUE|1022|DU BOIS PERRIN|35700|RENNES|35|238||BL|125||621||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2018|Vente|74550,00|13|B|RUE|1022|DU BOIS PERRIN|35700|RENNES|35|238||BL|125||367||419||||||||2|2|Appartement||23|1|||
|||||||1|09/01/2018|Vente en l'état futur d'achèvement|220000,00|||||||RENNES|35|238||AO|1134||65||||||||||1||||||||
|||||||1|09/01/2018|Vente en l'état futur d'achèvement|220000,00|||||||RENNES|35|238||AO|1134||17||||||||||1||||||||
|||||||1|09/01/2018|Vente|172600,00|15||ALL|4710|JEAN FRANCOIS LE GONIDEC|35000|RENNES|35|238||AK|695||24|77,38|60||||||||2|2|Appartement||77|4|||
|||||||1|09/01/2018|Vente terrain à bâtir|67500,00|18||RUE|0263|ROSA PARKS|35230|ORGERES|35|208||ZH|334||||||||||||0||||||AB||375
|||||||1|09/01/2018|Vente terrain à bâtir|62820,00|26||RUE|0263|ROSA PARKS|35230|ORGERES|35|208||ZH|330||||||||||||0|1|Maison||124|5|S||349
|||||||1|10/01/2018|Vente terrain à bâtir|66060,00|4||RUE|0267|FLORENCE ARTHAUD|35230|ORGERES|35|208||ZH|305||||||||||||0|1|Maison||120|4|S||367
|||||||1|09/01/2018|Vente terrain à bâtir|54540,00|9||RUE|0263|ROSA PARKS|35230|ORGERES|35|208||ZH|318||||||||||||0|1|Maison||102|5|S||303
|||||||1|10/01/2018|Vente en l'état futur d'achèvement|170000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||12||||||||||1||||||||
|||||||1|10/01/2018|Vente en l'état futur d'achèvement|170000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||136||||||||||1||||||||
|||||||1|11/01/2018|Vente|145000,00|64||RUE|7060|PAPU|35000|RENNES|35|238||AM|182||74||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|145000,00|64||RUE|7060|PAPU|35000|RENNES|35|238||AM|182||16|82,49|39||||||||2|2|Appartement||81|5|||
|||||||1|11/01/2018|Vente terrain à bâtir|252900,00|7|B|ALL|6530|MAURICE RAVEL|35000|RENNES|35|238||CH|695||||||||||||0||||||AB||290
|||||||1|13/01/2018|Vente|104750,00||||B096|ROCHE CHAUDE|35230|BOURGBARRE|35|32||ZL|45||||||||||||0||||||S||70
|||||||1|13/01/2018|Vente|104750,00|5202|||B096|ROCHE CHAUDE|35230|BOURGBARRE|35|32||ZL|46||||||||||||0|1|Maison||72|3|S||120
|||||||1|13/01/2018|Vente|104750,00||||B096|ROCHE CHAUDE|35230|BOURGBARRE|35|32||ZL|68||||||||||||0||||||T||491
|||||||1|08/01/2018|Vente|113000,00|16||BD|7001|OSCAR LEROUX|35200|RENNES|35|238||CT|43||201|69,05|251||||||||2|2|Appartement||67|4|||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|89556,00|64||BD|8180|RAYMOND POINCARE|35700|RENNES|35|238||AY|8||43||||||||||1|4|Local industriel. commercial ou assimilé||18|0|||
|||||||1|08/01/2018|Vente|86000,00|5965||RUE|0427|DE LA TOUCHE ANNETTE|35135|CHANTEPIE|35|55||AN|293||88||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente|86000,00|12||RUE|0427|DE LA TOUCHE ANNETTE|35135|CHANTEPIE|35|55||AN|293||40|54,82|||||||||1|2|Appartement||55|3|||
|||||||1|06/01/2018|Vente|89000,00|1||AV|4565|D IRLANDE|35200|RENNES|35|238||LX|35||158||||||||||1|3|Dépendance||0|0|||
|||||||1|06/01/2018|Vente|89000,00|9||SQ|6035|DU LUXEMBOURG|35200|RENNES|35|238||LX|85||167|39,34|70||||||||2|2|Appartement||38|1|||
|||||||1|03/01/2018|Vente|230000,00|8||RUE|0264|D'IRLANDE|35510|CESSON-SEVIGNE|35|51||AZ|862||5042||||||||||1|2|Appartement||72|3|||
|||||||1|03/01/2018|Vente|230000,00|9021||RUE|0264|D'IRLANDE|35510|CESSON-SEVIGNE|35|51||AZ|862||1040||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|155220,00|26||ALL|2345|DU DANEMARK|35200|RENNES|35|238||KW|112||122||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|155220,00|24||ALL|2345|DU DANEMARK|35200|RENNES|35|238||KW|112||56||8|67,14|||||||2|2|Appartement||69|3|||
|||||||1|10/01/2018|Vente|120000,00|4||RUE|2730|DES ECOTAIS|35200|RENNES|35|238||CT|270||174||86|66,90|||||||2|2|Appartement||65|4|||
|||||||1|08/01/2018|Vente|88000,00|11||ALL|3446|DU GACET|35200|RENNES|35|238||LR|258||110|69,20|94||||||||2|2|Appartement||70|3|||
|||||||1|17/01/2018|Vente|159000,00||||B596|COUALEUC|35850|GEVEZE|35|120||AM|333||||||||||||0||||||S||487
|||||||1|17/01/2018|Vente|159000,00|6||RUE|0071|DES AMANDIERS|35850|GEVEZE|35|120||AM|338||7||||||||||1|3|Dépendance||0|0|||
|||||||1|17/01/2018|Vente|159000,00|6||RUE|0071|DES AMANDIERS|35850|GEVEZE|35|120||AM|338||11||||||||||1|2|Appartement||84|4|||
|||||||1|17/01/2018|Vente|159000,00|6||RUE|0071|DES AMANDIERS|35850|GEVEZE|35|120||AM|338||6||||||||||1|3|Dépendance||0|0|||
|||||||1|04/01/2018|Vente en l'état futur d'achèvement|182000,00|104||ALL|8668|ST HELIER|35000|RENNES|35|238||BR|149||3||||||||||1||||||||
|||||||1|05/01/2018|Vente|119000,00|12||RUE|6711|BERTHE MORISOT|35000|RENNES|35|238||MP|68||15|46,37|||||||||1|2|Appartement||46|2|||
|||||||1|05/01/2018|Vente|119000,00|9000||RUE|6711|BERTHE MORISOT|35000|RENNES|35|238||MP|68||141||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente terrain à bâtir|69200,00|15||ALL|0251|PIERRE ROLAND GIOT|35760|MONTGERMONT|35|189||AD|300||||||||||||0|1|Maison||132|6|S||346
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|227000,00|53||AV|6655|MONSEIGNEUR MOUEZY|35000|RENNES|35|238||CH|337||107||||||||||1||||||||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|227000,00|53||AV|6655|MONSEIGNEUR MOUEZY|35000|RENNES|35|238||CH|337||57||||||||||1||||||||
|||||||1|09/01/2018|Vente|157000,00|13||RUE|3443|GABRIEL GERMAIN|35000|RENNES|35|238||HS|194||23|64,02|||||||||1|2|Appartement||64|3|||
|||||||1|09/01/2018|Vente|157000,00|15||RUE|3443|GABRIEL GERMAIN|35000|RENNES|35|238||HS|194||71||||||||||1|3|Dépendance||0|0|||
|||||||1|12/01/2018|Vente|500000,00|40||RUE|6150|DU MANOIR DE SERVIGNE|35000|RENNES|35|238||EK|8||||||||||||0|4|Local industriel. commercial ou assimilé||863|0|S||2727
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|118000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||58||||||||||1||||||||
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|118000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||176|63,66|||||||||1||||||||
|||||||1|12/01/2018|Vente|158250,00|9||ALL|0037|DES DEUX BOURGS|35230|NOYAL-CHATILLON-SUR-SEICHE|35|206||AO|796||||||||||||0|1|Maison||85|4|S||203
|||||||1|11/01/2018|Vente|225000,00|2||RUE|0014|ANNE DE BRETAGNE|35230|ORGERES|35|208||ZH|79||||||||||||0|1|Maison||105|5|S||709
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|269000,00|||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|432||41||||||||||1||||||||
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|269000,00|||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|432||10||||||||||1||||||||
|||||||1|10/01/2018|Vente terrain à bâtir|63200,00|9||ALL|0251|PIERRE ROLAND GIOT|35760|MONTGERMONT|35|189||AD|303||||||||||||0|1|Maison||159|6|S||213
|||||||1|10/01/2018|Vente terrain à bâtir|63200,00|9||ALL|0251|PIERRE ROLAND GIOT|35760|MONTGERMONT|35|189||AD|313||||||||||||0||||||S||103
|||||||1|10/01/2018|Vente terrain à bâtir|39400,00||||B162|LE HAUT BOUGET|35760|MONTGERMONT|35|189||AD|186||||||||||||0||||||AB||223
|||||||1|10/01/2018|Vente terrain à bâtir|39400,00||||B162|LE HAUT BOUGET|35760|MONTGERMONT|35|189||AD|219||||||||||||0||||||AB||12
|||||||1|10/01/2018|Vente terrain à bâtir|39400,00||||B162|LE HAUT BOUGET|35760|MONTGERMONT|35|189||AD|220||||||||||||0||||||AB||13
|||||||1|03/01/2018|Vente|158000,00|12||IMP|0822|LEO FERRE|35170|BRUZ|35|47||BD|620||32||||||||||1|3|Dépendance||0|0|||
|||||||1|03/01/2018|Vente|158000,00|14||IMP|0822|LEO FERRE|35170|BRUZ|35|47||BD|620||24|66,79|||||||||1|2|Appartement||66|3|||
|||||||1|03/01/2018|Vente|158000,00|12||IMP|0822|LEO FERRE|35170|BRUZ|35|47||BD|620||25||||||||||1|3|Dépendance||0|0|||
|||||||1|10/01/2018|Vente terrain à bâtir|74400,00||||B209|PETIT PRE DU HAUT BOUGET|35760|MONTGERMONT|35|189||AD|317||||||||||||0||||||AB||372
|||||||1|10/01/2018|Vente terrain à bâtir|67000,00||||B209|PETIT PRE DU HAUT BOUGET|35760|MONTGERMONT|35|189||AD|324||||||||||||0||||||AB||335
|||||||1|15/01/2018|Vente|263000,00|44||SQ|8145|DE LA RANCE|35000|RENNES|35|238||AB|526||517||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|128870,00|19||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||371||||||||||1|3|Dépendance||0|0|||
|||||||1|11/01/2018|Vente|128870,00|19||RUE|6361|JEAN MARIN|35700|RENNES|35|238||HZ|395||77||||||||||1|2|Appartement||66|3|||
|||||||1|11/01/2018|Vente|360000,00||||B251|CHAMP DEVANT LA TEILLAIS|35740|PACE|35|210||AX|143||||||||||||0||||||S||1399
|||||||1|11/01/2018|Vente|360000,00||||B251|CHAMP DEVANT LA TEILLAIS|35740|PACE|35|210||AX|144||||||||||||0||||||S||34
|||||||1|11/01/2018|Vente|360000,00||||B251|CHAMP DEVANT LA TEILLAIS|35740|PACE|35|210||AX|146||||||||||||0||||||S||1149
|||||||1|11/01/2018|Vente|360000,00||||B251|CHAMP DEVANT LA TEILLAIS|35740|PACE|35|210||AX|147||||||||||||0||||||AB||319
|||||||1|11/01/2018|Vente|360000,00||||B251|CHAMP DEVANT LA TEILLAIS|35740|PACE|35|210||AX|148||||||||||||0||||||S||46
|||||||1|15/01/2018|Vente|63100,00|316||RUE|3160|DE FOUGERES|35700|RENNES|35|238||IX|257||7015|20,50|||||||||1|2|Appartement||20|1|||
|||||||1|12/01/2018|Vente|221698,00|81||RUE|0450|D ANTRAIN|35700|RENNES|35|238||AS|266||14|68,96|||||||||1|2|Appartement||71|3|||
|||||||1|12/01/2018|Vente|221698,00|81||RUE|0450|D ANTRAIN|35700|RENNES|35|238||AS|266||72||||||||||1|3|Dépendance||0|0|||
|||||||1|15/01/2018|Vente|115000,00|6||SQ|2717|DE CHAMPAGNE|35000|RENNES|35|238||ET|68||37||48|69,88|||||||2|2|Appartement||67|4|||
|||||||1|04/01/2018|Vente|105000,00|3||RUE|1489|CECILE BRUNSCHVICG|35000|RENNES|35|238||CT|270||13||5||||||||2|2|Appartement||66|4|||
|||||||1|04/01/2018|Vente|320000,00|1|B|AV|0031|DE BEAUSOLEIL|35740|PACE|35|210||AT|380||||||||||||0|1|Maison||166|7|S||516
|||||||1|11/01/2018|Vente|138900,00|36||BD|0100|JEAN MERMOZ|35136|ST JACQUES DE LA LANDE|35|281||AB|10||155||95||||||||2|2|Appartement||75|4|||
|||||||1|11/01/2018|Vente|138900,00|36||BD|0100|JEAN MERMOZ|35136|ST JACQUES DE LA LANDE|35|281||AB|10||1||||||||||1|3|Dépendance||0|0|||
|||||||1|03/01/2018|Vente|320000,00|6||RUE|0274|JOSEPH BOUSSIN|35136|ST JACQUES DE LA LANDE|35|281||AB|70||||||||||||0|1|Maison||129|6|S||290
|||||||1|17/01/2018|Vente|143250,00|5||ALL|0145|LE HERON|35850|PARTHENAY-DE-BRETAGNE|35|216||A|910||5|88,30|||||||||1|1|Maison||87|4|||
|||||||1|05/01/2018|Vente|260000,00|3||RUE|0200|SURCOUF|35740|PACE|35|210||BH|228||||||||||||0|1|Maison||75|3|S||374
|||||||1|15/01/2018|Vente en l'état futur d'achèvement|266000,00|16||RUE|9954|GEORGES CHARPAK|35000|RENNES|35|238||CK|323||39||||||||||1|2|Appartement||78|4|||
|||||||1|15/01/2018|Vente en l'état futur d'achèvement|266000,00|14||RUE|9954|GEORGES CHARPAK|35000|RENNES|35|238||CK|323||144||||||||||1|3|Dépendance||0|0|||
|||||||1|05/01/2018|Vente|102000,00|2||SQ|9021|DES ETATS GENERAUX|35200|RENNES|35|238||CY|457||616||||||||||1|3|Dépendance||0|0|||
|||||||1|05/01/2018|Vente|102000,00|2||SQ|9021|DES ETATS GENERAUX|35200|RENNES|35|238||CY|457||404||430|58,60|||||||2|2|Appartement||58|3|||
|||||||1|03/01/2018|Vente|60500,00|17||PAS|1449|DES CARMELITES|35000|RENNES|35|238||BE|183||8|16,82|||||||||1|2|Appartement||18|1|||
|||||||1|15/01/2018|Vente en l'état futur d'achèvement|248400,00|||||||RENNES|35|238||AO|1134||33||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|107000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||71||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|107000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||123||||||||||1||||||||
|||||||1|11/01/2018|Vente|167000,00|43||RUE|5780|DE LORGERIL|35000|RENNES|35|238||AE|328||154||||||||||1|2|Appartement||51|2|||
|||||||1|11/01/2018|Vente|167000,00|41||RUE|5780|DE LORGERIL|35000|RENNES|35|238||AE|328||96||||||||||1|3|Dépendance||0|0|||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|338000,00|||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|432||24||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|338000,00|||RUE|2670|JEAN MARIE DUHAMEL|35000|RENNES|35|238||BR|432||33||||||||||1||||||||
|||||||1|15/01/2018|Vente|205000,00|11||RUE|0033|LOUIS GUILLOUX|35690|ACIGNE|35|1||AI|522||||||||||||0||||||S||73
|||||||1|15/01/2018|Vente|205000,00|11||RUE|0033|LOUIS GUILLOUX|35690|ACIGNE|35|1||ZB|185||||||||||||0|1|Maison||90|4|S||326
|||||||1|03/01/2018|Vente en l'état futur d'achèvement|151000,00|4||AV|9935|JORGE SEMPRUN|35000|RENNES|35|238||CK|337||138||||||||||1||||||||
|||||||1|03/01/2018|Vente en l'état futur d'achèvement|151000,00|4||AV|9935|JORGE SEMPRUN|35000|RENNES|35|238||CK|337||3||||||||||1||||||||
|||||||1|15/01/2018|Vente|500000,00|35||RUE|1140|BOURGAULT DUCOUDRAY|35000|RENNES|35|238||AO|302||||||||||||0|1|Maison||80|4|S||273
|||||||1|05/01/2018|Vente en l'état futur d'achèvement|166500,00|26||AV|4100|DE GUYENNE|35000|RENNES|35|238||EX|147||75||||||||||1||||||||
|||||||1|05/01/2018|Vente en l'état futur d'achèvement|166500,00|26||AV|4100|DE GUYENNE|35000|RENNES|35|238||EX|147||35||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|172000,00|2||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||54||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|172000,00|6||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||4|72,24|||||||||1|2|Appartement||66|3|||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|172000,00|6||PL|0539|LUCIE ET RAYMOND AUBRAC|35700|RENNES|35|238||IN|445||66||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|245600,00|1||RUE|0030|PAUL FEVAL|35690|ACIGNE|35|1||AI|511||40||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|245600,00|1||RUE|0030|PAUL FEVAL|35690|ACIGNE|35|1||AI|511||41||||||||||1|3|Dépendance||0|0|||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|245600,00|1||RUE|0030|PAUL FEVAL|35690|ACIGNE|35|1||AI|511||14||17||||||||2|2|Appartement||92|5|||
|||||||1|08/01/2018|Vente en l'état futur d'achèvement|192900,00|16||RUE|6076|MADELEINE PELLETIER|35000|RENNES|35|238||AN|400||63||||||||||1|4|Local industriel. commercial ou assimilé||39|0|||
|||||||1|10/01/2018|Vente|206500,00|10||RUE|0575|DES SAULES|35510|CESSON-SEVIGNE|35|51||AV|115||16|66,77|||||||||1|2|Appartement||65|3|||
|||||||1|10/01/2018|Vente|206500,00|10||RUE|0575|DES SAULES|35510|CESSON-SEVIGNE|35|51||AV|115||135||||||||||1|3|Dépendance||0|0|||
|||||||1|09/01/2018|Vente|5200,00||||B461|L ECOTTAIS|35690|ACIGNE|35|1||B|278||||||||||||0||||||T||10890
|||||||1|18/01/2018|Vente|176000,00|105|A|AV|4331|HENRI FREVILLE|35200|RENNES|35|238||CV|528||177||178||179||310||311||7|4|Local industriel. commercial ou assimilé||155|0|||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|171000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||108||||||||||1||||||||
|||||||1|16/01/2018|Vente en l'état futur d'achèvement|171000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||80||||||||||1||||||||
|||||||1|17/01/2018|Vente en l'état futur d'achèvement|90000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||13||||||||||1||||||||
|||||||1|17/01/2018|Vente en l'état futur d'achèvement|90000,00|79||AV|8450|DE ROCHESTER|35700|RENNES|35|238||IN|582||140|47,63|||||||||1||||||||
|||||||1|16/01/2018|Vente|245000,00|49||RUE|2349|DANTON|35700|RENNES|35|238||BK|165||||||||||||0|1|Maison||39|2|S||223
|||||||1|15/01/2018|Vente|300000,00|9007||RUE|0208|DU GRAND CHAMP|35510|CESSON-SEVIGNE|35|51||AN|298||||||||||||0|3|Dépendance||0|0|S||16
|||||||1|15/01/2018|Vente|300000,00|17||RUE|0208|DU GRAND CHAMP|35510|CESSON-SEVIGNE|35|51||AN|363||||||||||||0|1|Maison||108|4|S||159
|||||||1|11/01/2018|Vente|442000,00|6|B|BD|5570|LEON BOURGEOIS|35000|RENNES|35|238||CR|827||||||||||||0|3|Dépendance||0|0|AB||288
|||||||1|11/01/2018|Vente|442000,00|6|B|BD|5570|LEON BOURGEOIS|35000|RENNES|35|238||CR|828||||||||||||0||||||S||51
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|202500,00|30||RUE|3997|ROGER-HENRI GUERRAND|35000|RENNES|35|238||DO|234||143||||||||||1||||||||
|||||||1|11/01/2018|Vente en l'état futur d'achèvement|202500,00|30||RUE|3997|ROGER-HENRI GUERRAND|35000|RENNES|35|238||DO|234||48||||||||||1||||||||
